Date,Site,treatment,Plot,Fill,Mass,NH4,NO3,PO4,TFPA,TRS,Bubles/sediment,Time,Average vacutainer 7.176g
5/29/2017,Hydric,Snowfence,6,,13.41,0.189302555,0.041405215,0.0096573,0.239658048,0.051959824,,,
5/29/2017,Hydric,Snowfence,7,,13.35,0.228468601,0.034607344,0.102253761,0.500155927,0.058133268,,,
5/29/2017,Hydric,Snowfence,8,,13.33,0.229774136,0.031517403,0.063908601,0.312597454,0.018005879,,,
5/29/2017,Hydric,Control,1,,12.95,0.203663439,0.033371367,0.070157442,0.041679661,0.115237629,,,
5/29/2017,Hydric,Control,2,,13.36,0.210191113,0.036461309,0.032948434,0.437636436,0.04732974,,,
5/29/2017,Hydric,Control,3,,,,,,,,,,
5/29/2017,Hydric,Control,4,,,,,,,,,,
5/29/2017,Hydric,Control,5,,12.78,0.262412507,0.035225332,0.11844394,0.625194908,0.034982852,,,
5/29/2017,Hydric,Control,6,,9.63,0.540491433,0.017303672,0.960049204,1.292069478,0.019549241,,,
5/29/2017,Hydric,Control,7,,13.33,0.275467856,0.033371367,0.303352825,0.510575842,0.247966683,,,
5/29/2017,Hydric,Control,8,,13.22,0.210191113,0.027191485,0.04487804,0.823173296,0.223272905,,,
6/5/2017,Mesic,Snowfence,1,,11.97,0.244135019,0.030281426,0.080950894,0.239658048,0.339024988,,,
6/5/2017,Mesic,Snowfence,2,,7.51,9.214465058,0.028427461,,,0.44088682,,,
6/5/2017,Mesic,Snowfence,3,,12.83,0.218024322,0.016067695,0.049138613,0.916952532,0.015383363,,,
6/5/2017,Mesic,Snowfence,4,,12.91,0.203663439,0.019775625,0.015622102,0.948212278,0.028459222,,,
6/5/2017,Mesic,Snowfence,5,,11.13,0.219329857,0.007415859,0.04487804,2.146502519,0.056662054,,,
6/5/2017,Mesic,Snowfence,6,,10.06,0.206274508,0.006797871,0.022723058,1.531727526,0.042304249,,,
6/5/2017,Mesic,Snowfence,7,,8.33,0.202357904,1.19704331,0.008237109,1.208710156,0.023075045,,,
6/5/2017,Mesic,Snowfence,8,,11.28,0.272856786,0.016685684,0.343118177,0.937792363,0.022818655,,,
6/5/2017,Mesic,Control,1,,13.08,0.191913625,0.010505801,,2.292381331,0.067430409,,,
6/5/2017,Mesic,Control,2,,12.3,0.178858276,0.003089941,0.034652664,1.542147441,0.032561452,,,
6/5/2017,Mesic,Control,3,,13.12,0.19321916,0.006179883,0.00795307,1.041991514,0.022562266,,,
6/5/2017,Mesic,Control,4,,9.95,0.201052369,0.006797871,0.035504778,1.375428799,0.037176461,,,
6/5/2017,Mesic,Control,5,,13.07,0.182774881,0.023483555,0.005112688,1.260809732,0.020511151,,,
6/5/2017,Mesic,Control,6,,12.33,0.186691485,0.010505801,0.015906141,1.510887696,0.022818655,,,
6/5/2017,Mesic,Control,7,,12.93,0.18799702,0.018539649,0.004698709,1.323329223,0.023075045,,,
6/5/2017,Mesic,Control,8,,7.32,1.490920813,0.030899414,,,0,,,
6/5/2017,Xeric,Snowfence,1,,,0.223651554,0.095927448,0.012680779,0.326882822,,,,
6/5/2017,Xeric,Snowfence,2,,,0.233139802,0.038158985,0.020053325,0.424947669,,,,
6/5/2017,Xeric,Snowfence,3,,,0.302268464,0.265522935,0.223240688,0.599285174,,,,
6/5/2017,Xeric,Snowfence,4,,10.86,0.450409527,0.675461197,0.461196405,0.406376691,0.216905421,,,
6/5/2017,Xeric,Snowfence,5,,12.79,0.18799702,0.053764981,0.012831091,0.239658048,0.124092463,,,
6/5/2017,Xeric,Snowfence,6,,10.27,0.464770411,0.184160509,0.538725111,0.395956775,0.009230018,,,
6/5/2017,Xeric,Snowfence,7,,8.38,0.263718042,0.223093771,,0.416796606,0.011793912,,,
6/5/2017,Xeric,Snowfence,8,,12.84,0.171025067,0.041405215,0.00433727,0.75023389,0.009230018,,,
6/5/2017,Xeric,Control,1,,9.04,0.201052369,0.067978711,0.051866524,0.969052108,0.027433664,,,
6/5/2017,Xeric,Control,2,,13.08,0.164497393,0.100114102,0.014457568,0.687714399,0.039227576,,,
6/5/2017,Xeric,Control,3,,,0.165366603,0.033389112,0.037452533,0.512116421,,,,
6/5/2017,Xeric,Control,4,,,,,,,,,,
6/5/2017,Xeric,Control,5,,,,,,,,,,
6/5/2017,Xeric,Control,6,,,,,,,,,,
6/5/2017,Xeric,Control,7,,11.01,0.160580788,0.058708887,0.013734689,0.38553686,0.007691682,,,
6/5/2017,Xeric,Control,8,,10,0.164497393,0.04325918,0.009216699,0.406376691,0.007435292,,,
6/5/2017,Hydric,Snowfence,1,,,0.134190932,0.021729422,0.005603135,0.523012516,,,,
6/5/2017,Hydric,Snowfence,2,,,,,,,,,,
6/5/2017,Hydric,Snowfence,3,,,0.135546396,0.018549506,0.015924699,0.58838908,,,,
6/5/2017,Hydric,Snowfence,4,,13.22,0.163191858,0.037079297,0.002168635,0.625194908,0.008717239,,,
6/5/2017,Hydric,Snowfence,5,,9.1,0.191913625,0.042023203,0.155238132,0.593935163,0.025895328,,,
6/5/2017,Hydric,Snowfence,6,,13.09,0.184080416,0.032135391,0.011204615,0.604355078,0.013588637,,,
6/5/2017,Hydric,Snowfence,7,,,,,,,,,,
6/5/2017,Hydric,Snowfence,8,,13.18,0.176247206,0.028427461,0.009397419,0.573095333,0.018972815,,,
6/5/2017,Hydric,Control,1,,,0.161300212,0.024909337,0.010616466,0.250610164,,,,
6/5/2017,Hydric,Control,2,,13.07,0.160580788,0.036461309,0.008674541,0.500155927,0.009999186,,,
6/5/2017,Hydric,Control,3,,9.94,0.180163811,0.06118084,0.060541064,0.427216521,0.007948071,,,
6/5/2017,Hydric,Control,4,,,,,,,,,,
6/5/2017,Hydric,Control,5,,13.2,0.148830974,0.042641192,0.001445757,0.70855423,0.010255575,,,
6/5/2017,Hydric,Control,6,,8.68,0.253273763,0.024719531,0.421257375,0.781493636,0.026151717,,,
6/5/2017,Hydric,Control,7,,,0.139612788,0.022789394,0.006782742,0.23971407,,,,
6/5/2017,Hydric,Control,8,,13.29,0.129247951,0.036461309,0.005783027,0.36469703,0.009742797,,,
6/11/2017,Mesic,Snowfence,1,,12.03,0.184080416,0.033371367,0.016084044,0.395956775,0.159372756,,,
6/11/2017,Mesic,Snowfence,2,,8.74,0.198441299,0.038315274,0.168249942,0.739813975,0.11563323,,,
6/11/2017,Mesic,Snowfence,3,,12.15,0.172330602,0.012359766,0.030129518,1.021151684,0.188029686,,,
6/11/2017,Mesic,Snowfence,4,,12.31,0.169719532,0.009887813,0.012438792,1.187870326,0.228752693,,,
6/11/2017,Mesic,Snowfence,5,,10.59,0.151442044,0.005561895,0.046990991,1.792225404,0.473090735,,,
6/11/2017,Mesic,Snowfence,6,,12.98,0.159275253,0.014831719,0.014097297,1.375428799,0.246851808,,,
6/11/2017,Mesic,Snowfence,7,,11.74,0.157969718,0.008651836,0.017137891,0.802333466,0.169930572,,,
6/11/2017,Mesic,Snowfence,8,,,0.151811964,0.019079492,0.018283914,0.599285174,,,,
6/11/2017,Mesic,Control,1,,12.87,0.154053114,0.010505801,0.034828617,2.615398701,0.506272444,,,
6/11/2017,Mesic,Control,2,,12.07,0.165802928,0.02162959,0.013268045,1.542147441,0.20763706,,,
6/11/2017,Mesic,Control,3,,,,,,,,,,
6/11/2017,Mesic,Control,4,,8.41,0.184080416,0.004325918,0.01603222,1.688026253,0.064352406,,,
6/11/2017,Mesic,Control,5,,13.08,0.167108462,0.021011602,0.013544462,0.927372448,0.180488389,,,
6/11/2017,Mesic,Control,6,,7.65,0.165802928,0.030281426,,,0.246851808,,,
6/11/2017,Mesic,Control,7,,12.93,0.14491437,0.018539649,0.009674616,0.948212278,0.17747187,,,
6/11/2017,Mesic,Control,8,,9.04,0.218024322,0.025955508,0.392512983,0.323017369,0.111108451,,,
6/11/2017,Mesic,Ancillary,1,,,,,,,,,,
6/11/2017,Mesic,Ancillary,2,,,,,,,,,,
6/11/2017,Mesic,Ancillary,3,,,,,,,,,,
6/11/2017,Mesic,Ancillary,4,,,,,,,,,,
6/11/2017,Mesic,Ancillary,5,,,,,,,,,,
6/11/2017,Mesic,Ancillary,6,,,,,,,,,,
6/11/2017,Mesic,Ancillary,7,,,,,,,,,,
6/11/2017,Mesic,Ancillary,8,,,,,,,,,,
6/12/2017,Xeric,Snowfence,1,,12.93,0.134513494,0.035031681,0.028194595,0.375116945,0.080943261,,,
6/12/2017,Xeric,Snowfence,2,,12.97,0.121354565,0.024369865,0.015755803,0,0.191046205,,,
6/12/2017,Xeric,Snowfence,3,,12.92,0.121354565,0.074632711,0.042568309,0.197978388,0.162389275,,,
6/12/2017,Xeric,Snowfence,4,,10.34,0.119892462,0.218313374,0.042844727,0.270917794,0.206128801,,,
6/12/2017,Xeric,Snowfence,5,,12.74,0.116968256,0.018785104,0.007739693,0.341834606,0.263442662,,,
6/12/2017,Xeric,Snowfence,6,,7.74,0.17399028,0.084279116,,,0.548503711,,,
6/12/2017,Xeric,Snowfence,7,,7.58,0.17399028,0.013200344,,0.256375954,0.688771846,,,
6/12/2017,Xeric,Snowfence,8,,12.61,0.122816668,0.017261988,0.005251934,0.544798903,0.3961695,,,
6/12/2017,Xeric,Control,1,,7.96,0.147672423,0.043154969,,0.309787612,0.495714628,,,
6/12/2017,Xeric,Control,2,,12.83,0.122816668,0.049247435,0.025154001,0.779810195,0.33131434,,,
6/12/2017,Xeric,Control,3,,12.91,0.134513494,0.041631853,0.026439061,1.153691795,0.216686617,,,
6/12/2017,Xeric,Control,4,,,,,,,,,,
6/12/2017,Xeric,Control,5,,,,,,,,,,
6/12/2017,Xeric,Control,6,,,,,,,,,,
6/12/2017,Xeric,Control,7,,10.5,0.127202978,0.040108736,0.035433793,0.395246263,0.181996648,,,
6/12/2017,Xeric,Control,8,,12.89,0.111119843,0.02944692,0.00463365,0.619575223,0.171438832,,,
6/12/2017,Xeric,Ancillary,1,,,,,,,,,,
6/12/2017,Xeric,Ancillary,2,,,,,,,,,,
6/12/2017,Xeric,Ancillary,3,,,,,,,,,,
6/12/2017,Xeric,Ancillary,4,,,,,,,,,,
6/12/2017,Xeric,Ancillary,5,,,,,,,,,,
6/12/2017,Xeric,Ancillary,6,,,,,,,,,,
6/12/2017,Xeric,Ancillary,7,,,,,,,,,,
6/12/2017,Xeric,Ancillary,8,,,,,,,,,,
6/12/2017,Hydric,Snowfence,1,,13.15,0.119892462,0.046708908,0.001635406,0.480704914,0.154847977,,,
6/12/2017,Hydric,Snowfence,2,,12.97,0.097960914,0.030970037,0.011447841,0.555481234,0.172947091,,,
6/12/2017,Hydric,Snowfence,3,,,,,,,,,,
6/12/2017,Hydric,Snowfence,4,,13.03,0.118430359,0.034523975,0.002453109,0.3738816,0.141273641,,,
6/12/2017,Hydric,Snowfence,5,,,0.123347221,0.021729422,0.010026662,0.250610164,,,,
6/12/2017,Hydric,Snowfence,6,,12.76,0.14182401,0.018277399,0.008449597,0.470022583,0.263442662,,,
6/12/2017,Hydric,Snowfence,7,,,,,,,,,,
6/12/2017,Hydric,Snowfence,8,,12.91,0.121354565,0.015738871,0.014446085,0.726398537,0.281541776,,,
6/12/2017,Hydric,Control,1,,13.02,0.130127184,0.028939215,0.01390095,0.44865792,0.409743835,,,
6/12/2017,Hydric,Control,2,,13.08,0.10527143,0.021323632,0.007086759,0.59821056,0.056811108,,,
6/12/2017,Hydric,Control,3,,13.05,0.103809327,0.019800515,0.004906218,0.651622217,0.829039981,,,
6/12/2017,Hydric,Control,4,,,,,,,,,,
6/12/2017,Hydric,Control,5,,13.04,0.111119843,0.020815926,0.001635406,0.44865792,0.181996648,,,
6/12/2017,Hydric,Control,6,,8.95,0.150596629,0.019800515,0.246401149,0.576845897,0.135240603,,,
6/12/2017,Hydric,Control,7,,13,0.118430359,0.01929281,0.002725676,0.395246263,0.059827627,,,
6/12/2017,Hydric,Control,8,,13.16,0.125740875,0.014215755,0.003543379,2.382159909,0.074910223,,,
6/12/2017,Hydric,Ancillary,1,,,,,,,,,,
6/12/2017,Hydric,Ancillary,2,,,,,,,,,,
6/12/2017,Hydric,Ancillary,3,,,,,,,,,,
6/12/2017,Hydric,Ancillary,4,,,,,,,,,,
6/12/2017,Hydric,Ancillary,5,,,,,,,,,,
6/12/2017,Hydric,Ancillary,6,,,,,,,,,,
6/12/2017,Hydric,Ancillary,7,,,,,,,,,,
6/12/2017,Hydric,Ancillary,8,,,,,,,,,,
6/16/2017,Hydric,Snowfence,1,,,,,,,,,,
6/16/2017,Hydric,Snowfence,2,,9.93,0.456176197,0.075140417,0.681691673,1.773267018,0.062844147,,,
6/16/2017,Hydric,Snowfence,3,,13.16,0.130127184,0.018277399,0.05778434,0.811857189,0.108091932,,,
6/16/2017,Hydric,Snowfence,4,,13.12,0.119892462,0.016246577,,0.67298688,0.056811108,,,
6/16/2017,Hydric,Snowfence,5,,12.88,0.115506152,0.016754282,0.004088515,0.82253952,0.056811108,,,
6/16/2017,Hydric,Snowfence,6,,12.5,0.121354565,0.015738871,0.002998244,2.307383589,0.079435001,,,
6/16/2017,Hydric,Snowfence,7,,,,,,,,,,
6/16/2017,Hydric,Snowfence,8,,11.88,0.130127184,0.01929281,0.012810679,0.833221852,0.085468039,,,
6/16/2017,Hydric,Control,1,,13.11,0.1374377,0.013708049,0.001907973,0.694351543,0.046253292,,,
6/16/2017,Hydric,Control,2,,13.04,0.134513494,0.015231166,0.001365738,0.950727498,0.059827627,,,
6/16/2017,Hydric,Control,3,,,0.115214437,0.024909337,0.002064313,0.130753129,,,,
6/16/2017,Hydric,Control,4,,,,,,,,,,
6/16/2017,Hydric,Control,5,,13.26,0.133051391,0.018277399,0.004097214,1.014821486,0.065860666,,,
6/16/2017,Hydric,Control,6,,8.9,0.153520835,0.015738871,0.169624668,0.918680503,0,,,
6/16/2017,Hydric,Control,7,,13.18,0.131589288,0.012184932,0.006555543,0.651622217,0,,,
6/16/2017,Hydric,Control,8,,13.23,0.131589288,0.024369865,0.007101838,0.480704914,0,,,
6/16/2017,Hydric,Ancillary,1,,8.12,1.58345776,0.033000859,,3.396981396,0,,,
6/16/2017,Hydric,Ancillary,2,,11.38,0.250019646,0.040108736,0.011199052,0.52343424,0,,,
6/16/2017,Hydric,Ancillary,3,,8.6,1.399232758,0.030970037,1.45505734,1.249832778,0,,,
6/16/2017,Hydric,Ancillary,4,,8.02,1.182841485,0.033000859,,2.852182493,0,,,
6/16/2017,Hydric,Ancillary,5,,8.56,1.027858546,0.016246577,1.343066818,1.110962469,0,,,
6/16/2017,Hydric,Ancillary,6,,9.27,1.317354979,0.011169521,1.357816789,1.666443703,0,,,
6/16/2017,Hydric,Ancillary,7,,8.44,1.191614104,0.035539386,1.514330372,12.46628078,0.002529064,,,
6/16/2017,Hydric,Ancillary,8,,,,,,,,,,
6/16/2017,Hydric,fertilized past,1,,,,,,,,,,
6/16/2017,Hydric,fertilized past,2,,12.56,0.339207941,0.01472346,0.673582016,0.89731584,0.000897316,,,
6/16/2017,Hydric,fertilized past,3,,,,,,,,,,
6/16/2017,Hydric,fertilized past,4,,,,,,,,,,
6/16/2017,Hydric,fertilized past,5,,,,,,,,,,
6/17/2017,Xeric,Snowfence,1,,13.01,0.14182401,0.023862159,0.013657381,0.865268846,0,,,
6/17/2017,Xeric,Snowfence,2,,12.91,0.128665081,0.024369865,0.007921281,0.737080869,0,,,
6/17/2017,Xeric,Snowfence,3,,12.82,0.135975597,0.031985448,0.00682869,0.59821056,0,,,
6/17/2017,Xeric,Snowfence,4,,8.01,0.143286113,0.163988883,,0.480704914,0.015174385,,,
6/17/2017,Xeric,Snowfence,5,,12.63,0.135975597,0.069047951,0.009013871,0.320469943,0,,,
6/17/2017,Xeric,Snowfence,6,,,,,,,,,,
6/17/2017,Xeric,Snowfence,7,,,,,,,,,,
6/17/2017,Xeric,Snowfence,8,,11.28,0.125740875,0.015738871,0.007101838,0.651622217,0.136523009,,,
6/17/2017,Xeric,Control,1,,,,,,,,,,
6/17/2017,Xeric,Control,2,,13,0.125740875,0.044678086,0.007374986,0.833221852,0.217823229,,,
6/17/2017,Xeric,Control,3,,12.9,0.121354565,0.035031681,0.020212923,0.854586515,0.194813733,,,
6/17/2017,Xeric,Control,4,,,,,,,,,,
6/17/2017,Xeric,Control,5,,,,,,,,,,
6/17/2017,Xeric,Control,6,,,,,,,,,,
6/17/2017,Xeric,Control,7,,10.01,0.125740875,0.019800515,0.043157323,0.97209216,0.194813733,,,
6/17/2017,Xeric,Control,8,,13.1,0.10965774,0.01472346,0.002995124,0.576845897,0.168736304,,,
6/17/2017,Xeric,Ancillary,1,,,,,,,,,,
6/17/2017,Xeric,Ancillary,2,,,,,,,,,,
6/17/2017,Xeric,Ancillary,3,,,,,,,,,,
6/17/2017,Xeric,Ancillary,4,,10.44,0.115506152,0.0736173,0.006289759,0.790492526,0.179474069,,,
6/17/2017,Xeric,Ancillary,5,,,,,,,,,,
6/17/2017,Xeric,Ancillary,6,,,,,,,,,,
6/17/2017,Xeric,Ancillary,7,,,,,,,,,,
6/17/2017,Xeric,Ancillary,8,,,,,,,,,,
6/17/2017,Xeric,fertilized past,1,,,,,,,,,,
6/17/2017,Xeric,fertilized past,2,,,,,,,,,,
6/17/2017,Xeric,fertilized past,3,,,,,,,,,,
6/17/2017,Xeric,fertilized past,4,,,,,,,,,,
6/17/2017,Xeric,fertilized past,5,,,,,,,,,,
6/18/2017,Mesic,Snowfence,1,,11.9,0.103809327,0.017769693,0.022762939,0.640939886,0.165668371,,,
6/18/2017,Mesic,Snowfence,2,,7.53,0.147672423,0.01472346,,0.608892892,0.26844412,,,
6/18/2017,Mesic,Snowfence,3,,12.9,0.106733533,0.012184932,0.028753186,1.04686848,0.363550037,,,
6/18/2017,Mesic,Snowfence,4,,13.06,0.116968256,0.012184932,0.019168791,1.506208732,0.320598977,,,
6/18/2017,Mesic,Snowfence,5,,10.77,0.125740875,0.008123288,0.035342458,1.901454995,0.486267348,,,
6/18/2017,Mesic,Snowfence,6,,13.13,0.127202978,0.013708049,0.010782445,1.100280138,0.28531775,,,
6/18/2017,Mesic,Snowfence,7,,12.97,0.112581946,0.006600172,0.014376593,0.929362835,0.239298758,,,
6/18/2017,Mesic,Snowfence,8,,13.26,0.10527143,0.012184932,0.013777568,1.217785783,2.753469686,,,
6/18/2017,Mesic,Control,1,,13.15,0.125740875,0.008630994,0.02156489,1.484844069,0.46018992,,,
6/18/2017,Mesic,Control,2,,13.13,0.102347224,0.010661816,0.01018342,1.078915475,0.263842221,,,
6/18/2017,Mesic,Control,3,,,,,,,,,,
6/18/2017,Mesic,Control,4,,8.76,0.125740875,0.012692638,,1.623714378,0.574144123,,,
6/18/2017,Mesic,Control,5,,13.2,0.1374377,0.067017129,0.026057575,1.089597806,0.166914053,,,
6/18/2017,Mesic,Control,6,,7.76,0.1374377,0.015738871,0.01018342,,0.655590136,,,
6/18/2017,Mesic,Control,7,,13.05,0.133051391,0.012184932,0.007188297,0.982774492,0.23931051,,,
6/18/2017,Mesic,Control,8,,10.76,0.140361907,0.02944692,0.140471294,0.705033875,2.393105099,,,
6/18/2017,Mesic,Ancillary,1,,9.58,0.152058732,0.017769693,0.022163914,1.591667383,0.151831458,,,
6/18/2017,Mesic,Ancillary,2,,13.03,0.21492917,0.011677227,0.425607056,1.410067749,0.163897534,,,
6/18/2017,Mesic,Ancillary,3,,12.16,0.116968256,0.012692638,0.037439044,1.260515109,0.292099593,,,
6/18/2017,Mesic,Ancillary,4,,,,,,,,,,
6/18/2017,Mesic,Ancillary,5,,,,,,,,,,
6/18/2017,Mesic,Ancillary,6,,7.54,0.127202978,0.013200344,,,0.629949725,,,
6/18/2017,Mesic,Ancillary,7,,8.5,0.125740875,0.021831337,0.016173667,1.185738789,0.408235576,,,
6/18/2017,Mesic,Ancillary,8,,9.9,0.578992865,0.017261988,1.631501112,2.488983224,0.30265741,,,
6/18/2017,Mesic,fertilized past,1,,,,,,,,,,
6/18/2017,Mesic,fertilized past,2,,,,,,,,,,
6/18/2017,Mesic,fertilized past,3,,,,,,,,,,
6/18/2017,Mesic,fertilized past,4,,,,,,,,,,
6/18/2017,Mesic,fertilized past,5,,,,,,,,,,
6/20/2017,Hydric,Lysim,1,,8.98,0.918200807,0.017261988,1.438820245,1.025503818,0.130715825,,,
6/20/2017,Hydric,Lysim,2,,12.99,0.166679764,0.059909251,0.006140058,2.585124207,0.467057697,,,
6/20/2017,Hydric,Lysim,3,,7.35,4.286886568,0.013708049,,8.367398472,0.557553268,,,
6/20/2017,Hydric,Lysim,4,,12.48,0.413775204,0.017261988,0.531845972,0.82253952,0.064352406,,,
6/20/2017,Hydric,Lysim,5,,13.1,0.277799607,0.032493153,0.449686149,1.313926766,0.071893704,,,
6/21/2017,Hydric,Lysim,1,,,,,,,,,,
6/21/2017,Hydric,Lysim,2,,13.23,0.106996111,0.033708493,0.00233907,0.52343424,0.310198707,,,
6/21/2017,Hydric,Lysim,3,,,0.106996111,0.033708493,0.00233907,0.52343424,0.310198707,,,
6/21/2017,Hydric,Lysim,4,,,,,,,,,,
6/21/2017,Hydric,Lysim,5,,,,,,,,,,
6/22/2017,Hydric,Snowfence,1,,,,,,,,,,
6/22/2017,Hydric,Snowfence,2,,12.5,0.109574331,0.041124362,0.004385756,0.480704914,0.299640891,,,
6/22/2017,Hydric,Snowfence,3,,13.18,0.104417892,0.023595945,0.010525814,0.352516937,0.093009337,,,
6/22/2017,Hydric,Snowfence,4,,13.05,0.118598099,0.029663474,0.004678139,0.267058286,0.661623175,,,
6/22/2017,Hydric,Snowfence,5,,12.92,0.106996111,0.05123691,0.002923837,0.283804447,0.61486713,,,
6/22/2017,Hydric,Snowfence,6,,13.18,0.219148661,0.024944285,0.006140058,0.045408712,0.685755327,,,
6/22/2017,Hydric,Snowfence,7,,,,,,,,,,
6/22/2017,Hydric,Snowfence,8,,13.26,0.110863441,0.024944285,0.005262907,0.204339202,0.651065358,,,
6/22/2017,Hydric,Control,1,,13.33,0.127621868,0.026966795,0.004678139,0.408678404,0.761168303,,,
6/22/2017,Hydric,Control,2,,13.17,0.097972343,0.028989304,0.002923837,0,0.023629399,,,
6/22/2017,Hydric,Control,3,,13.17,0.091526794,0.021573436,0.003508605,0.204339202,0,,,
6/22/2017,Hydric,Control,4,,,,,,,,,,
6/22/2017,Hydric,Control,5,,13.23,0.092815904,0.028989304,0,0.170282668,0.014579842,,,
6/22/2017,Hydric,Control,6,,9.58,0.103128782,0.024270115,0.099410462,0.976287299,0.317740005,,,
6/22/2017,Hydric,Control,7,,13.27,0.092815904,0.024270115,0,0.295156625,0.02061288,,,
6/22/2017,Hydric,Control,8,,12.08,0.092815904,0.025618455,0.006432442,0,0.035695475,,,
6/22/2017,Hydric,Ancillary,1,,10.43,0.17016249,0.017528417,0.213147726,0.998991655,0.201604022,,,
6/22/2017,Hydric,Ancillary,2,,13.01,0.122465428,0.033708493,0.00789436,0.113521779,0.004022025,,,
6/22/2017,Hydric,Ancillary,3,,11.07,0.16887338,0.033708493,0.119287885,0.408678404,0.014579842,,,
6/22/2017,Hydric,Ancillary,4,,11.71,0.121176319,0.027640965,2.473409631,0.192987024,0.013071582,,,
6/22/2017,Hydric,Ancillary,5,,9.83,0.190788246,0.025618455,0.470476063,0.090817423,0.08395978,,,
6/22/2017,Hydric,Ancillary,6,,,0.124702685,0.019609478,0.00648784,0.337778916,,,,
6/22/2017,Hydric,Ancillary,7,,13.08,2.356492666,0.023595945,0.022348339,0.874117698,0.008546804,,,
6/22/2017,Hydric,Ancillary,8,,7.47,0.155982283,0.041124362,,,0.035695475,,,
6/22/2017,Hydric,fertilized past,1,,13.18,0.217859552,0.028989304,0.007255954,0.283804447,0.180488389,,,
6/22/2017,Hydric,fertilized past,2,,,,,,,,,,
6/22/2017,Hydric,fertilized past,3,,7.28,0.192077356,0.025618455,,,0.068877185,,,
6/22/2017,Hydric,fertilized past,4,,7.45,8.390815514,0.019550926,,,0.219703136,,,
6/22/2017,Hydric,fertilized past,5,,7.32,12.9658661,0.021573436,,,0.008546804,,,
6/22/2017,Hydric,Lysim,1,,9.53,0.239774418,0.023595945,0.141636224,0.385974048,0.070385444,,,
